 # inv_tmp, energy, phys_var, phys_doublon, phys_num, step_i
0.0000000000000000  -0.0093266055290035 1.1052693581300119 0.0000000000000000 12.0000000000000000 0
0.0416186667033634  -0.0553597320879883 1.1083213793072035 0.0000000000000000 12.0000000000000000 1
0.0831577671386094  -0.1013396299193875 1.1144243829749620 0.0000000000000000 12.0000000000000000 2
0.1246177930078114  -0.1472176258482133 1.1235566856663914 0.0000000000000000 12.0000000000000000 3
0.1659993988958950  -0.1929455962495905 1.1356847360088951 0.0000000000000000 12.0000000000000000 4
0.2073033973674585  -0.2384761995692722 1.1507634238968423 0.0000000000000000 12.0000000000000000 5
0.2485307529850771  -0.2837630992110321 1.1687364947437118 0.0000000000000000 12.0000000000000000 6
0.2896825753395499  -0.3287611745027172 1.1895370617058560 0.0000000000000000 12.0000000000000000 7
0.3307601111943755  -0.3734267177017375 1.2130882072578297 0.0000000000000000 12.0000000000000000 8
0.3717647358560955  -0.4177176152810966 1.2393036642171940 0.0000000000000000 12.0000000000000000 9
0.4126979438889282  -0.4615935120401751 1.2680885652906737 0.0000000000000000 12.0000000000000000 10
0.4535613392962848  -0.5050159569017013 1.2993402494606321 0.0000000000000000 12.0000000000000000 11
0.4943566252933932  -0.5479485295789372 1.3329491130576421 0.0000000000000000 12.0000000000000000 12
0.5350855937944526  -0.5903569476169053 1.3687994931695899 0.0000000000000000 12.0000000000000000 13
0.5757501147347170  -0.6322091536209270 1.4067705711092642 0.0000000000000000 12.0000000000000000 14
0.6163521253428870  -0.6734753827781497 1.4467372839821548 0.0000000000000000 12.0000000000000000 15
0.6568936194724493  -0.7141282110475825 1.4885712329396723 0.0000000000000000 12.0000000000000000 16
0.6973766370924508  -0.7541425846370073 1.5321415774402336 0.0000000000000000 12.0000000000000000 17
0.7378032540289341  -0.7934958315976797 1.5773159057386676 0.0000000000000000 12.0000000000000000 18
0.7781755720382083  -0.8321676565480804 1.6239610728481353 0.0000000000000000 12.0000000000000000 19
0.8184957092825658  -0.8701401196850723 1.6719439983328190 0.0000000000000000 12.0000000000000000 20
0.8587657912682848  -0.9073976013547247 1.7211324174591396 0.0000000000000000 12.0000000000000000 21
0.8989879422950123  -0.9439267535369598 1.7713955804258599 0.0000000000000000 12.0000000000000000 22
0.9391642774551185  -0.9797164396494840 1.8226048955787437 0.0000000000000000 12.0000000000000000 23
0.9792968952115628  -1.0147576640997047 1.8746345136672815 0.0000000000000000 12.0000000000000000 24
1.0193878705733432  -1.0490434930112194 1.9273618512969211 0.0000000000000000 12.0000000000000000 25
1.0594392488788298  -1.0825689675268393 1.9806680527514171 0.0000000000000000 12.0000000000000000 26
1.0994530401893226  -1.1153310110465089 2.0344383902927818 0.0000000000000000 12.0000000000000000 27
1.1394312142880321  -1.1473283316986600 2.0885626038802885 0.0000000000000000 12.0000000000000000 28
1.1793756962734363  -1.1785613212711081 2.1429351819790874 0.0000000000000000 12.0000000000000000 29
1.2192883627305742  -1.2090319517452621 2.1974555857504372 0.0000000000000000 12.0000000000000000 30
1.2591710384593069  -1.2387436704880042 2.2520284194294504 0.0000000000000000 12.0000000000000000 31
1.2990254937348744  -1.2677012950618227 2.3065635501059640 0.0000000000000000 12.0000000000000000 32
1.3388534420731444  -1.2959109085177110 2.3609761804341263 0.0000000000000000 12.0000000000000000 33
1.3786565384707259  -1.3233797559390423 2.4151868780139565 0.0000000000000000 12.0000000000000000 34
1.4184363780885862  -1.3501161429097648 2.4691215653206857 0.0000000000000000 12.0000000000000000 35
1.4581944953468251  -1.3761293364882143 2.5227114741146841 0.0000000000000000 12.0000000000000000 36
1.4979323633978396  -1.4014294691796825 2.5758930682545902 0.0000000000000000 12.0000000000000000 37
1.5376513939451220  -1.4260274463175200 2.6286079387689156 0.0000000000000000 12.0000000000000000 38
1.5773529373753525  -1.4499348571846231 2.6808026749256508 0.0000000000000000 12.0000000000000000 39
1.6170382831721855  -1.4731638901349684 2.7324287148841893 0.0000000000000000 12.0000000000000000 40
1.6567086605811507  -1.4957272519089231 2.7834421793276265 0.0000000000000000 12.0000000000000000 41
1.6963652394963273  -1.5176380912760752 2.8338036912636584 0.0000000000000000 12.0000000000000000 42
1.7360091315408404  -1.5389099270857287 2.8834781849560409 0.0000000000000000 12.0000000000000000 43
1.7756413913147864  -1.5595565807574221 2.9324347067119554 0.0000000000000000 12.0000000000000000 44
1.8152630177857958  -1.5795921132020549 2.9806462100090938 0.0000000000000000 12.0000000000000000 45
1.8548749557991120  -1.5990307661277459 3.0280893472044403 0.0000000000000000 12.0000000000000000 46
1.8944780976857889  -1.6178869076534863 3.0747442598286030 0.0000000000000000 12.0000000000000000 47
1.9340732849492732  -1.6361749821273612 3.1205943692381015 0.0000000000000000 12.0000000000000000 48
1.9736613100123332  -1.6539094640242991 3.1656261691761456 0.0000000000000000 12.0000000000000000 49
2.0132429180079305  -1.6711048157806490 3.2098290215816552 0.0000000000000000 12.0000000000000000 50
2.0528188085991959  -1.6877754494089254 3.2531949567885037 0.0000000000000000 12.0000000000000000 51
2.0923896378152111  -1.7039356917254680 3.2957184790727472 0.0000000000000000 12.0000000000000000 52
2.1319560198907221  -1.7195997530161360 3.3373963783357889 0.0000000000000000 12.0000000000000000 53
2.1715185290992816  -1.7347816989602376 3.3782275485562203 0.0000000000000000 12.0000000000000000 54
