 # inv_tmp, energy, phys_var, phys_doublon, phys_num, step_i
0.0000000000000000  0.0010027505855118 1.0631459890680284 0.0000000000000000 12.0000000000000000 0
0.0416291270487930  -0.0432846371201640 1.0646874955355512 0.0000000000000000 12.0000000000000000 1
0.0831816865495141  -0.0875077907802306 1.0692136387908728 0.0000000000000000 12.0000000000000000 2
0.1246581551112805  -0.1316284092596013 1.0767031956763813 0.0000000000000000 12.0000000000000000 3
0.1660591372029128  -0.1756086099890439 1.0871248166896965 0.0000000000000000 12.0000000000000000 4
0.2073853616328318  -0.2194110580699255 1.1004372904174158 0.0000000000000000 12.0000000000000000 5
0.2486376774325479  -0.2629990913402218 1.1165898800614968 0.0000000000000000 12.0000000000000000 6
0.2898170491831504  -0.3063368406345133 1.1355227275220585 0.0000000000000000 12.0000000000000000 7
0.3309245518281689  -0.3493893445171985 1.1571673197176409 0.0000000000000000 12.0000000000000000 8
0.3719613650196295  -0.3921226578198301 1.1814470111422990 0.0000000000000000 12.0000000000000000 9
0.4129287670470383  -0.4345039533700548 1.2082775960882834 0.0000000000000000 12.0000000000000000 10
0.4538281284013903  -0.4765016163608165 1.2375679235111168 0.0000000000000000 12.0000000000000000 11
0.4946609050280860  -0.5180853308739265 1.2692205471850626 0.0000000000000000 12.0000000000000000 12
0.5354286313238713  -0.5592261581414328 1.3031324035934979 0.0000000000000000 12.0000000000000000 13
0.5761329129335527  -0.5998966062008853 1.3391955099192856 0.0000000000000000 12.0000000000000000 14
0.6167754194023151  -0.6400706906760918 1.3772976745418313 0.0000000000000000 12.0000000000000000 15
0.6573578767389738  -0.6797239864924979 1.4173232126037976 0.0000000000000000 12.0000000000000000 16
0.6978820599444422  -0.7188336704151853 1.4591536594736971 0.0000000000000000 12.0000000000000000 17
0.7383497855581173  -0.7573785543767306 1.5026684752904051 0.0000000000000000 12.0000000000000000 18
0.7787629042727987  -0.7953391096408573 1.5477457342209164 0.0000000000000000 12.0000000000000000 19
0.8191232936662102  -0.8326974819249322 1.5942627925801485 0.0000000000000000 12.0000000000000000 20
0.8594328510942009  -0.8694374976788658 1.6420969305382356 0.0000000000000000 12.0000000000000000 21
0.8996934867873646  -0.9055446617888541 1.6911259627620727 0.0000000000000000 12.0000000000000000 22
0.9399071171891201  -0.9410061470406693 1.7412288139901619 0.0000000000000000 12.0000000000000000 23
0.9800756585693652  -0.9758107757379701 1.7922860562090144 0.0000000000000000 12.0000000000000000 24
1.0202010209436696  -1.0099489939255288 1.8441804047725319 0.0000000000000000 12.0000000000000000 25
1.0602851023236979  -1.0434128387147232 1.8967971714704031 0.0000000000000000 12.0000000000000000 26
1.1003297833202015  -1.0761958992486291 1.9500246731967643 0.0000000000000000 12.0000000000000000 27
1.1403369221155728  -1.1082932718760281 2.0037545954857938 0.0000000000000000 12.0000000000000000 28
1.1803083498186522  -1.1397015101277346 2.0578823107588926 0.0000000000000000 12.0000000000000000 29
1.2202458662102962  -1.1704185701044996 2.1123071516609428 0.0000000000000000 12.0000000000000000 30
