 # inv_tmp, energy, phys_var, phys_doublon, phys_num, step_i
0.0000000000000000  -0.0172338708303127 1.1151846063509321 0.0000000000000000 12.0000000000000000 0
0.0416115076406525  -0.0636274290166671 1.1155575300519722 0.0000000000000000 12.0000000000000000 1
0.0831431020298251  -0.1098239342227270 1.1190670543021892 0.0000000000000000 12.0000000000000000 2
0.1245956415935558  -0.1557775477623471 1.1256772603012408 0.0000000000000000 12.0000000000000000 3
0.1659701314571029  -0.2014440174598576 1.1353405820793085 0.0000000000000000 12.0000000000000000 4
0.2072677145719520  -0.2467808392249625 1.1479983798448099 0.0000000000000000 12.0000000000000000 5
0.2484896622427700  -0.2917473978302180 1.1635815965958856 0.0000000000000000 12.0000000000000000 6
0.2896373641910743  -0.3363050865363307 1.1820114861114372 0.0000000000000000 12.0000000000000000 7
0.3307123182892759  -0.3804174055733580 1.2032003998947030 0.0000000000000000 12.0000000000000000 8
0.3717161200932034  -0.4240500398172599 1.2270526203994689 0.0000000000000000 12.0000000000000000 9
0.4126504522935925  -0.4671709162950454 1.2534652279085556 0.0000000000000000 12.0000000000000000 10
0.4535170741977780  -0.5097502424039591 1.2823289887317884 0.0000000000000000 12.0000000000000000 11
0.4943178113423549  -0.5517605259383778 1.3135292529151217 0.0000000000000000 12.0000000000000000 12
0.5350545453263046  -0.5931765781819890 1.3469468503701116 0.0000000000000000 12.0000000000000000 13
0.5757292039423972  -0.6339755014432968 1.3824589752061667 0.0000000000000000 12.0000000000000000 14
0.6163437516729057  -0.6741366624919262 1.4199400490400076 0.0000000000000000 12.0000000000000000 15
0.6569001806041305  -0.7136416533948952 1.4592625551309557 0.0000000000000000 12.0000000000000000 16
0.6974005018031519  -0.7524742412600520 1.5002978363125248 0.0000000000000000 12.0000000000000000 17
0.7378467371898155  -0.7906203083727711 1.5429168508289532 0.0000000000000000 12.0000000000000000 18
0.7782409119273457  -0.8280677841665152 1.5869908813118920 0.0000000000000000 12.0000000000000000 19
0.8185850473462805  -0.8648065704027852 1.6323921932235983 0.0000000000000000 12.0000000000000000 20
0.8588811544086660  -0.9008284608558184 1.6789946401292322 0.0000000000000000 12.0000000000000000 21
0.8991312277126757  -0.9361270567064928 1.7266742141267255 0.0000000000000000 12.0000000000000000 22
0.9393372400319916  -0.9706976787520436 1.7753095406469159 0.0000000000000000 12.0000000000000000 23
0.9795011373793885  -1.0045372774368184 1.8247823176317173 0.0000000000000000 12.0000000000000000 24
1.0196248345799175  -1.0376443416071452 1.8749776997995571 0.0000000000000000 12.0000000000000000 25
1.0597102113358354  -1.0700188067929757 1.9257846293142715 0.0000000000000000 12.0000000000000000 26
1.0997591087628993  -1.1016619637219480 1.9770961146868300 0.0000000000000000 12.0000000000000000 27
1.1397733263757392  -1.1325763676794209 2.0288094601621518 0.0000000000000000 12.0000000000000000 28
1.1797546194986910  -1.1627657492417651 2.0808264481805354 0.0000000000000000 12.0000000000000000 29
1.2197046970776038  -1.1922349268303996 2.1330534777607482 0.0000000000000000 12.0000000000000000 30
1.2596252198676763  -1.2209897214610435 2.1854016618362979 0.0000000000000000 12.0000000000000000 31
1.2995177989722684  -1.2490368739964832 2.2377868866952002 0.0000000000000000 12.0000000000000000 32
1.3393839947077943  -1.2763839651517068 2.2901298367337546 0.0000000000000000 12.0000000000000000 33
1.3792253157701895  -1.3030393384472636 2.3423559877442717 0.0000000000000000 12.0000000000000000 34
1.4190432186790236  -1.3290120262598171 2.3943955719221055 0.0000000000000000 12.0000000000000000 35
1.4588391074760418  -1.3543116790776328 2.4461835177061304 0.0000000000000000 12.0000000000000000 36
1.4986143336557340  -1.3789484980326494 2.4976593674648391 0.0000000000000000 12.0000000000000000 37
1.5383701963064427  -1.4029331707495105 2.5487671759142327 0.0000000000000000 12.0000000000000000 38
1.5781079424414739  -1.4262768105247823 2.5994553920082448 0.0000000000000000 12.0000000000000000 39
1.6178287675006697  -1.4489908988263092 2.6496767268833841 0.0000000000000000 12.0000000000000000 40
1.6575338160039335  -1.4710872310827137 2.6993880102701011 0.0000000000000000 12.0000000000000000 41
1.6972241823392158  -1.4925778657161088 2.7485500376085388 0.0000000000000000 12.0000000000000000 42
1.7369009116685092  -1.5134750763567248 2.7971274099287711 0.0000000000000000 12.0000000000000000 43
1.7765650009364171  -1.5337913071661951 2.8450883683781782 0.0000000000000000 12.0000000000000000 44
1.8162173999668783  -1.5535391311862243 2.8924046251038766 0.0000000000000000 12.0000000000000000 45
1.8558590126346031  -1.5727312116212615 2.9390511920276712 0.0000000000000000 12.0000000000000000 46
