 # inv_tmp, energy, phys_var, phys_doublon, phys_num, step_i
0.0000000000000000  -0.0045756056067306 1.1155062889639447 0.0000000000000000 12.0000000000000000 0
0.0416224241655680  -0.0510215369554177 1.1161628435760387 0.0000000000000000 12.0000000000000000 1
0.0831646992961473  -0.0973301635601849 1.1199281402482639 0.0000000000000000 12.0000000000000000 2
0.1246275373106641  -0.1434531201844977 1.1267744560668800 0.0000000000000000 12.0000000000000000 3
0.1660118078795350  -0.1893432893949867 1.1366620595251251 0.0000000000000000 12.0000000000000000 4
0.2073185307001246  -0.2349550048879985 1.1495396827129727 0.0000000000000000 12.0000000000000000 5
0.2485488669282160  -0.2802442365015888 1.1653450906090286 0.0000000000000000 12.0000000000000000 6
0.2897041098975420  -0.3251687556358886 1.1840057367913392 0.0000000000000000 12.0000000000000000 7
0.3307856752625595  -0.3696882801834764 1.2054394938667388 0.0000000000000000 12.0000000000000000 8
0.3717950906998648  -0.4137645984429486 1.2295554462090290 0.0000000000000000 12.0000000000000000 9
0.4127339853011623  -0.4573616718440822 1.2562547321947277 0.0000000000000000 12.0000000000000000 10
0.4536040787858214  -0.5004457166439136 1.2854314230204318 0.0000000000000000 12.0000000000000000 11
0.4944071706541256  -0.5429852650534764 1.3169734253594003 0.0000000000000000 12.0000000000000000 12
0.5351451293937053  -0.5849512065199887 1.3507633955398388 0.0000000000000000 12.0000000000000000 13
0.5758198818417395  -0.6263168101160274 1.3866796535721873 0.0000000000000000 12.0000000000000000 14
0.6164334027946833  -0.6670577291739697 1.4245970861813999 0.0000000000000000 12.0000000000000000 15
0.6569877049458928  -0.7071519894507141 1.4643880289755049 0.0000000000000000 12.0000000000000000 16
0.6974848292198996  -0.7465799622154219 1.5059231189652698 0.0000000000000000 12.0000000000000000 17
0.7379268355605352  -0.7853243237239197 1.5490721098045976 0.0000000000000000 12.0000000000000000 18
0.7783157942188678  -0.8233700025803817 1.5937046433125741 0.0000000000000000 12.0000000000000000 19
0.8186537775761926  -0.8607041164934726 1.6396909720336454 0.0000000000000000 12.0000000000000000 20
0.8589428525272842  -0.8973158999141606 1.6869026287648063 0.0000000000000000 12.0000000000000000 21
0.8991850734398908  -0.9331966239999263 1.7352130401033836 0.0000000000000000 12.0000000000000000 22
0.9393824756980894  -0.9683395102891604 1.7844980821271632 0.0000000000000000 12.0000000000000000 23
0.9795370698297042  -1.0027396393941008 1.8346365772947586 0.0000000000000000 12.0000000000000000 24
1.0196508362115020  -1.0363938559343386 1.8855107325375391 0.0000000000000000 12.0000000000000000 25
1.0597257203403050  -1.0693006708391251 1.9370065192982515 0.0000000000000000 12.0000000000000000 26
1.0997636286535080  -1.1014601620483893 1.9890139969520038 0.0000000000000000 12.0000000000000000 27
1.1397664248786379  -1.1328738745422082 2.0414275816224787 0.0000000000000000 12.0000000000000000 28
1.1797359268885632  -1.1635447205284808 2.0941462628820884 0.0000000000000000 12.0000000000000000 29
1.2196739040366207  -1.1934768805207661 2.1470737712036572 0.0000000000000000 12.0000000000000000 30
1.2595820749442348  -1.2226757059438988 2.2001186993191433 0.0000000000000000 12.0000000000000000 31
1.2994621057124967  -1.2511476238152532 2.2531945808449461 0.0000000000000000 12.0000000000000000 32
1.3393156085285320  -1.2789000439652276 2.3062199296614203 0.0000000000000000 12.0000000000000000 33
1.3791441406373142  -1.3059412691820855 2.3591182435948852 0.0000000000000000 12.0000000000000000 34
1.4189492036497342  -1.3322804085941162 2.4118179759518728 0.0000000000000000 12.0000000000000000 35
1.4587322431582370  -1.3579272945362222 2.4642524784066007 0.0000000000000000 12.0000000000000000 36
1.4984946486320414  -1.3828924030885008 2.5163599186510983 0.0000000000000000 12.0000000000000000 37
1.5382377535649041  -1.4071867784210275 2.5680831760916023 0.0000000000000000 12.0000000000000000 38
1.5779628358494782  -1.4308219610315434 2.6193697187211984 0.0000000000000000 12.0000000000000000 39
1.6176711183535000  -1.4538099199209971 2.6701714641243726 0.0000000000000000 12.0000000000000000 40
1.6573637696743571  -1.4761629887152399 2.7204446273794751 0.0000000000000000 12.0000000000000000 41
1.6970419050499177  -1.4978938057096349 2.7701495584259512 0.0000000000000000 12.0000000000000000 42
1.7367065874048810  -1.5190152577861387 2.8192505712583893 0.0000000000000000 12.0000000000000000 43
1.7763588285133118  -1.5395404281295153 2.8677157671034803 0.0000000000000000 12.0000000000000000 44
1.8159995902593902  -1.5594825476501173 2.9155168535318059 0.0000000000000000 12.0000000000000000 45
1.8556297859797777  -1.5788549500048776 2.9626289612566734 0.0000000000000000 12.0000000000000000 46
1.8952502818723389  -1.5976710300954835 3.0090304601795497 0.0000000000000000 12.0000000000000000 47
1.9348618984572283  -1.6159442059126206 3.0547027760569554 0.0000000000000000 12.0000000000000000 48
1.9744654120776195  -1.6336878835877227 3.0996302089893573 0.0000000000000000 12.0000000000000000 49
2.0140615564285254  -1.6509154255081406 3.1437997547681524 0.0000000000000000 12.0000000000000000 50
2.0536510241032810  -1.6676401213482261 3.1872009299644417 0.0000000000000000 12.0000000000000000 51
2.0932344681483648  -1.6838751618667898 3.2298256015016218 0.0000000000000000 12.0000000000000000 52
2.1328125036181964  -1.6996336153210732 3.2716678213244692 0.0000000000000000 12.0000000000000000 53
2.1723857091225276  -1.7149284063480086 3.3127236666590054 0.0000000000000000 12.0000000000000000 54
2.2119546283599201  -1.7297722971654201 3.3529910862506291 0.0000000000000000 12.0000000000000000 55
2.2515197716316107  -1.7441778709484250 3.3924697528719494 0.0000000000000000 12.0000000000000000 56
2.2910816173308319  -1.7581575172397776 3.4311609223058692 0.0000000000000000 12.0000000000000000 57
